,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4
862,1.6472597477057511,1.5289433486226798,1.7675354718033514,1889.3399980021409,0.11952511795455095,1889.2192974041484,1889.458241895884,1889.3431518882123,1.6473388849456245,0.1195251179545486,1.5290949912029965,1.7680394829386485,1.6441849988746577,1890.9873368870872
863,1.647140087670612,1.5282755373828891,1.7680727737647837,1897.7801756867323,0.11946875614416344,1897.6596974046215,1897.8984290119722,1897.7832626173226,1.6472178008155458,0.11946875614416122,1.5289644755759801,1.7676960829265198,1.6441308702256248,1899.4273934875482
864,1.647023536867241,1.5284226409826096,1.7677187526393854,1898.2395124144402,0.11942147059508462,1898.1192698076763,1898.3577893620686,1898.2425511419008,1.6470998321407773,0.11942147059508268,1.5288228845125884,1.7673424389050412,1.6440611046804472,1899.886612246581
865,1.6469100633102618,1.5285684212437791,1.7671660954909136,1890.554974187565,0.11938398681303294,1890.4349875986154,1890.6732884502644,1890.5579852164637,1.6469850164795794,0.11938398681303122,1.5286707537805087,1.7669716054294407,1.643973987580964,1892.2019592040447
866,1.6467997613513794,1.5287123045178288,1.7666180276639574,1875.9118139864868,0.1193570886995598,1875.7921092505308,1876.0301777664986,1875.914818026832,1.6468733888874476,0.11935708869955833,1.5285096088761194,1.7665781248441081,1.6438693485428573,1877.5586873753746
867,1.6466926795940737,1.5288546724800929,1.7660760903111732,1855.2305806790714,0.1193416361548276,1855.1111867103996,1855.3490032446703,1855.233597331861,1.6467649742734274,0.11934163615482637,1.52834240867488,1.7661589429454505,1.643748321484281,1856.8773456533454
868,1.6465887908442276,1.5284289457390072,1.7655389537397086,1831.6545044133302,0.11933856206544036,1831.5354494423727,1831.772990416075,1831.6575500701406,1.6466597954906148,0.11933856206543936,1.5281737927460735,1.7657147664485202,1.6436141386804923,1833.3011642088209
869,1.6464881718986435,1.5276929933887673,1.7650077167993854,1810.8924941542462,0.11934886414127922,1810.7738017374427,1811.011042463791,1810.8955795726101,1.6465578815469524,0.1193488641412784,1.5280095720021205,1.7652502983506706,1.6434724631830808,1812.5390520357932
870,1.646390943767471,1.5273895855011488,1.7644807200610728,1796.5266868355516,0.11937360596046853,1796.4083728712296,1796.6452919039211,1796.529816363095,1.6464592676372014,0.11937360596046788,1.5278541992680466,1.764773231959464,1.6433297400940647,1798.173146103189
871,1.6462978173309883,1.527346055518267,1.7639598340280591,1789.6552939955427,0.11941391834242959,1789.537364415818,1789.7739488788816,1789.6584656222726,1.646363994601378,0.11941391834242902,1.5277091112626273,1.7642935743262933,1.6431923678715208,1791.3016579901443
872,1.6462082071261912,1.527303194970974,1.7634434001519952,1790.4997136056488,0.1194710007955415,1790.382162866467,1790.6184103663138,1790.5029217159672,1.6462721084574992,0.11947100079554104,1.527575347792789,1.7638228476393825,1.6430639981391608,1792.1459857141065
873,1.6461218950654226,1.527260908349171,1.762931965528327,1797.7169419579893,0.11954612357252732,1797.5997530960262,1797.8356670405021,1797.720179905593,1.646183659349922,0.11954612357252693,1.5274585768369853,1.7633725213128715,1.64294571174603,1799.363125617339
874,1.6460365550949307,1.5272175280175575,1.7624099751498266,1808.5556032966615,0.11964063025714,1808.4387519523536,1808.674334319663,1808.5588628869777,1.6460987001909182,0.1196406302571397,1.5273676771890974,1.7629500444986217,1.6428391098747592,1810.2017019968523
875,1.6459549038801022,1.527174811442343,1.762020214636309,1819.1430108618604,0.11975594070424445,1819.0264699727654,1819.2617205650313,1819.146282011302,1.6460172851222872,0.11975594070424424,1.5273075819512956,1.7625581742171659,1.6427461356807012,1820.7890281469827
876,1.6458792345515167,1.5271341509542833,1.7618673660125943,1826.1600760886358,0.1198930680215268,1826.043817429353,1826.278738956065,1826.1633478930073,1.645939372591808,0.11989306802152669,1.5272765051627943,1.7621980318746535,1.6426675682203489,1827.8060154612276
877,1.6458071825132496,1.5270933961054542,1.7615953987309811,1827.9382113082204,0.12005140356287428,1827.822205858841,1828.0568085564046,1827.9414733747735,1.6458645952708024,0.12005140356287428,1.527267347086886,1.7618700446503401,1.6426025287176493,1829.5840759034913
878,1.6457386625854082,1.5270530241074645,1.761278340095343,1823.2899414413132,0.1202280479663918,1823.1741594379598,1823.4084663863432,1823.2931851390952,1.6457921517142422,0.12022804796639186,1.5272672066845494,1.761574155067799,1.6425484539326318,1824.9357335930276
879,1.6456738365024486,1.5270138938750801,1.761069640977709,1810.4769051261549,0.12041805793488036,1810.3613179296437,1810.5953667593562,1810.4801250402875,1.6457208810552257,0.12041805793488045,1.5272592478538647,1.761308077566366,1.6425009669226942,1812.12262600721
880,1.6456127752938035,1.5274077233601697,1.760859866051694,1789.4702388683481,0.12061491468909444,1789.3548212193687,1789.5886571919166,1789.4734313896354,1.6456493778336305,0.12061491468909458,1.5272310542653054,1.761067026813232,1.6424568565464603,1791.1158882461816
881,1.6455554117121336,1.528178972523249,1.7606561683588058,1762.8563040615309,0.12081115732311426,1762.7410347395753,1762.9747018496832,1762.859465244734,1.6455761326533183,0.12081115732311443,1.527178344501082,1.7608454546090573,1.6424149494502225,1764.5018801941842
882,1.6455019120611738,1.527716099920035,1.7604518340602695,1734.3170267931064,0.12099911432029456,1734.2018888441726,1734.4354253541017,1734.3201528319933,1.645499681248689,0.1209991143202947,1.5271011202535123,1.760637630182511,1.6423736423618494,1735.962526474355
883,1.6454522500715643,1.5272577583767963,1.7602523641632528,1706.7516006660992,0.12117165096381013,1706.6365811724704,1706.8700183608182,1706.7546885593947,1.6454187482267848,0.1211716509638102,1.5270010535079372,1.760438241855737,1.642330854931561,1708.3970194143262
884,1.6453730065859011,1.5268234107734495,1.7601346512224696,1680.8934024468872,0.12132284878388602,1680.778491856596,1681.0118518518807,1680.8964498293424,1.645332372752103,0.12132284878388601,1.5268829677590587,1.7602429630437084,1.6422849902973642,1682.5387348196396
885,1.6452473325862484,1.5267867674513125,1.7601138597547017,1658.0033647502985,0.12144853551608809,1657.888555809836,1658.1218496455995,1658.0063698341783,1.64524000725214,0.12144853551608795,1.5267551119511737,1.7600489477149648,1.642234923372535,1659.6486047575509
886,1.6451225313944957,1.5259082590849593,1.760096588722189,1640.6510762887046,0.12154661367542752,1640.5363630574632,1640.7695905300293,1640.654037491675,1.64514157008604,0.1215466136754273,1.5266273287614889,1.7598548013276019,1.642180367115912,1642.2962178587907
887,1.6449990084370842,1.525466191214565,1.7594731849325498,1629.672607170197,0.12161717403374238,1629.5579846888234,1629.791135101011,1629.675522329856,1.645037433309056,0.12161717403374207,1.5265095024951978,1.7596599146828742,1.6421222736501444,1631.317644603506
888,1.6448768235098532,1.525999339452326,1.7592844915523296,1624.0238428539933,0.12166236646515124,1623.909306715005,1624.1423604200209,1624.026708139601,1.6449283615528223,0.12166236646515086,1.5264107955254584,1.7594645005413199,1.6420630759452863,1625.6687712155463
889,1.6447558772535065,1.5265105394613314,1.7590984570540948,1623.4051721266178,0.1216860282760369,1623.2907174161608,1623.5236481134075,1623.4079809863497,1.6448154152078862,0.1216860282760365,1.5263394284184446,1.7592701256649945,1.642006555476145,1625.0499875418257
890,1.644636100213823,1.526222723954193,1.7589127720240831,1627.872241677154,0.12169311898314376,1627.7578621292405,1627.9906392508856,1627.87498408562,1.6446998211721213,0.12169311898314342,1.5263022474409678,1.7590793690856332,1.6419574127061822,1629.5169414983263
891,1.6445175351237378,1.5260783119615389,1.7587305141314815,1637.6065503796544,0.12168902307547287,1637.4922379647035,1637.7248304538941,1637.6092130809386,1.6445828248789502,0.12168902307547262,1.5263027506393974,1.758895239829985,1.641920123594932,1639.2511332045335
892,1.6444001807997048,1.5263746860688852,1.7585509129487678,1653.4051275342877,0.12167879528561704,1653.2908722294267,1653.5232558301016,1653.4076952878772,1.6444655401940618,0.12167879528561688,1.5263372443801564,1.758720845055189,1.6418977866049138,1655.049593074482
893,1.6442839867798316,1.5265091083583715,1.7583724290893123,1674.1808908534765,0.12166642942948208,1674.0666806226764,1674.2988422176954,1674.1833479247878,1.6443488133037585,0.12166642942948203,1.5263974490848506,1.7585590441038321,1.6418917419926369,1675.8252396667804
894,1.644168954601334,1.5264761933605888,1.7581961610888777,1697.2871987104422,0.12165422934415468,1697.1730196978215,1697.4049560002409,1697.2895304042174,1.644233114925069,0.12165422934415471,1.5264758251265615,1.7584121275458622,1.64190142114976,1698.9314318253673
895,1.6440550382947408,1.5264430882671298,1.758100232127924,1720.2061916007679,0.1216428366305411,1720.0920288436848,1720.3237477047392,1720.2083848699417,1.6441185686284734,0.12164283663054129,1.5265624646570937,1.7582813257112704,1.641925299454234,1721.8503101693962
896,1.6439423108399729,1.526519984774516,1.758031447801944,1740.823123962325,0.1216322099425986,1740.7089628333629,1740.940484693353,1740.8251691857217,1.6440051599814876,0.12163220994259895,1.5266444289535945,1.7581662889438439,1.6419599365849762,1742.4671291223065
897,1.6438306494329082,1.5267582358901883,1.7579659623501875,1757.4114504676381,0.12162230265471632,1757.297278337975,1757.5286316106099,1757.4133438988656,1.6438928735473486,0.12162230265471688,1.5267117305755127,1.7580650032104004,1.6419994423199222,1759.0553433411856
898,1.6437201187594472,1.5269974785639533,1.7579001497314095,1769.5098131000611,0.12161306820386142,1769.3956190184344,1769.6268352206864,1769.5115575715831,1.6437816940782661,0.12161306820386218,1.5267595734528723,1.757975775704916,1.6420372225564748,1771.1535947941395
899,1.643610649659437,1.5272379041549902,1.7578357678174268,1776.971423495861,0.12160445982508404,1776.8571971966016,1777.0883114132248,1776.9730298896327,1.6436716063141412,0.12160445982508498,1.5267836889502777,1.7578979055733224,1.6420652125423667,1778.615095102175
900,1.6435022719804864,1.5270726850417167,1.7577729263120256,1778.1458833745114,0.12159643049263398,1778.0316154579334,1778.262667254842,1778.1473710996427,1.6435625947746297,0.12159643049263508,1.5267787144438336,1.7578305113523691,1.6420748696431247,1779.789445969286
901,1.643394961734808,1.5272297907251755,1.7577107461945751,1770.9187381767795,0.12158893318588174,1770.804420197675,1771.0354500152612,1770.9201329029913,1.643454643818424,0.12158893318588292,1.5267428053365013,1.7577726229229547,1.6420599176064838,1772.5621928205978
902,1.6432886425797453,1.527387962650576,1.7576482387176309,1754.905505980727,0.12158192117639427,1754.7911306838976,1755.0221752263733,1754.906836832674,1.6433477378390604,0.12158192117639546,1.5266784921927252,1.7577230346685897,1.6420168858922564,1756.548853718566
903,1.6431834075369238,1.526197159937666,1.7575873812009677,1731.7385903599754,0.12157534783207609,1731.624152106851,1731.855244263125,1731.7398866631502,1.6432418611909334,0.12157534783207721,1.5265879580412822,1.757680114315627,1.6419455580164173,1733.3818322211662
904,1.643079111396673,1.526168162467104,1.7575680478461078,1703.868554341749,0.12156916662393914,1703.7540494288562,1703.9852209908527,1703.8698417713342,1.6431369982457957,0.12156916662394013,1.5264703491420626,1.7576419111384256,1.6418495686604775,1705.5116913399947
905,1.6429758108654564,1.5261392609311897,1.7575647524091074,1673.328806575417,0.12156333104158931,1673.2142333445029,1673.4455150027388,1673.330103322568,1.6430331335464898,0.12156333104159014,1.526324706224413,1.7576063644604312,1.6417363863953502,1674.9718397089634
906,1.642873497601406,1.5261108368521543,1.7575625554545398,1642.1465361242354,0.12155779460709651,1642.0318950783776,1642.2633135667443,1642.147850187579,1.6429302516660944,0.12155779460709717,1.5261528091572147,1.7575712975240794,1.6416161883223968,1643.7894663759016
907,1.6427721633369694,1.5256758618821962,1.757558710790655,1613.3426319316936,0.1215525109486533,1613.227925988153,1613.459501216126,1613.343960626666,1.6428283372857904,0.1215525109486538,1.5259590528535698,1.757534280826412,1.641499642313349,1614.9854602689795
908,1.642671773974043,1.5258699211215725,1.7575560744545662,1590.242210703135,0.12154743384184483,1590.1274451167988,1590.359188880537,1590.2435425552808,1.6427273753989695,0.12154743384184515,1.5257491979968756,1.7574929617351285,1.641395523252966,1591.884938078534
909,1.6425722801315297,1.526027475324524,1.7575539873579666,1574.397037686646,0.12154251743042949,1574.2822195065442,1574.5141357530697,1574.3983559339254,1.642627351326087,0.12154251743042957,1.5255292849026187,1.7574455314282251,1.6413091040468668,1576.0396650379723
910,1.6424737462289642,1.5257963950362818,1.7574667709054204,1565.7869237609377,0.1215377163736479,1565.6720610896177,1565.9041470343554,1565.7882095209102,1.6425282505202259,0.12153771637364777,1.5253049771025218,1.757390921840121,1.6412424905477259,1567.4294520114581
911,1.6423760561115113,1.5249782154400504,1.7573579211782722,1564.667463540986,0.12153298564828555,1564.55256468087,1564.7848114967878,1564.6686975850691,1.6424300584592093,0.12153298564828521,1.5250821026572468,1.757328918574905,1.6411960143759932,1566.309893599445
912,1.642279318558883,1.5241659044085891,1.7572503961300985,1571.953071562325,0.12152828054532938,1571.838144141598,1572.070538063795,1571.9542351932764,1.642332760585606,0.1215282805453289,1.5248662591156343,1.7572601813127897,1.6411691296342004,1573.5954043229108
913,1.6421834106220463,1.5240138764421451,1.7571438660540584,1588.157202442676,0.12152353018996884,1588.042252623752,1588.2747775134437,1588.1582782515593,1.642236356838153,0.12152353018996827,1.5246612860705326,1.7571861757622897,1.6411605479549403,1589.7994387995143
914,1.6420883140183844,1.5239951121368096,1.757038440584891,1612.2178931584776,0.12151858462880145,1612.102925032929,1612.3355627794776,1612.2188664920245,1.6421408858288664,0.12151858462880083,1.5244712648286538,1.7571090113771453,1.6411675522816291,1613.8600340443063
915,1.64199415188642,1.523977014802306,1.7569087539713004,1641.3241346578632,0.12151319609262488,1641.2091499922153,1641.4418851788932,1641.324994934348,1.6420464293258317,0.1215131960926242,1.5242959082958174,1.7570310949734989,1.6411861528410139,1642.966181087189
916,1.6419007996420603,1.5239585366930255,1.756857035731087,1671.3185305864877,0.12150703977014005,1671.2035289753728,1671.4363551649726,1671.3192713299,1.6419531009165829,0.12150703977013935,1.524128522431847,1.7569547120316604,1.6412123575042157,1672.9604836874043
917,1.6418082692474427,1.5239408207780103,1.7568046602114358,1697.7799288612891,0.12149974431345234,1697.6649081592989,1697.8978274333472,1697.7805468916754,1.6418610322470173,0.12149974431345165,1.5239624601890562,1.7568817342373797,1.641243001860755,1699.4217898935362
918,1.641716483306632,1.5239238670306845,1.756754372397785,1716.910546788922,0.12149092770897993,1716.7955037236222,1717.0285253389086,1716.9110408891522,1.641770356998612,0.12149092770897922,1.5237918070119632,1.756813422298467,1.6412762567683745,1718.5523171459204
919,1.6416255152906118,1.523906722983616,1.7567039762296006,1727.0668214686873,0.12148023426572777,1726.9517523782022,1727.1848916198562,1727.0671919100928,1.641681194467693,0.12148023426572704,1.5236110432986405,1.756750284952631,1.6413107530621378,1728.7085026631548
920,1.641535315323449,1.5238893886432312,1.7566548989978152,1728.486686270621,0.12146736852899594,1728.3715883964228,1728.6048632237107,1728.4869353400295,1.6415936350533111,0.12146736852899521,1.5234166819634254,1.7566915092512954,1.64134456564469,1730.128279905674
921,1.6414509483115407,1.5238727211941931,1.7566060427128476,1721.3013160761163,0.12145212273632675,1721.1861905682401,1721.4196142820479,1721.3014472449145,1.6415077289175717,0.1214521227363261,1.5232095229859524,1.756633236793622,1.6413765601191805,1722.9428238050336
922,1.6413712992865859,1.5233545973291835,1.7565570780018558,1706.4105933366955,0.12143439544688736,1706.2954467018271,1706.5290194738075,1706.410609538907,1.641423479265974,0.12143439544688683,1.5229973421539331,1.756570114134358,1.641407277054355,1708.0520168159615
923,1.6412919945045603,1.5216892439868832,1.756510090728477,1684.4795420610753,0.12141419832028559,1684.3643848018198,1684.5980872056803,1684.4794449738192,1.6413408404674228,0.12141419832028522,1.5227956958626594,1.75649809972301,1.6414379277234703,1686.1208829015427
924,1.6412134118212212,1.5216072651871868,1.7564633242698924,1656.6146115906197,0.1213916507102708,1656.4994571191692,1656.7332476814686,1656.61440200284,1.6412597211298676,0.12139165071027061,1.522623630280761,1.7564141925800962,1.6414693089091665,1658.2558713117494
925,1.6411355807101882,1.5219512824128054,1.756417766593248,1625.7578700509948,0.12136696300130363,1625.6427350340493,1625.8765520220488,1625.7575488799039,1.641179992693178,0.12136696300130362,1.5224980216390884,1.7563150096387077,1.6415011637839374,1627.399050043688
926,1.641058348207402,1.5214510231633318,1.7563724296447802,1594.8956408369045,0.12134040993399206,1594.7805463677284,1595.0143116009258,1594.8952099300104,1.6411015019515993,0.12134040993399228,1.5224307379302182,1.7561959711275659,1.641532408845576,1596.5367423388557
927,1.640981762717243,1.5216744075890818,1.7563248984590625,1566.0279457269219,0.12131229711065042,1565.9129176515153,1566.1465424604608,1566.0274075571906,1.6410240858224796,0.12131229711065086,1.5224273522834748,1.7560521612287254,1.641562255553431,1567.668969812744
928,1.6409058150015194,1.5221311686599388,1.7561008715532225,1540.764626935228,0.12128292450283033,1540.6496938514038,1540.8830879880375,1540.7639835605316,1.6409475874935853,0.12128292450283099,1.5224865346841054,1.755880671317839,1.6415909621898939,1542.4055745227215
929,1.64083054371005,1.5225874958663683,1.7553334037116557,1521.4268711702382,0.1212525506026173,1521.312060444194,1521.5451429352545,1521.4261235166468,1.6408718723164528,0.12125255060261814,1.5226001073001263,1.7556825983605253,1.641619525907635,1523.0677430425546
930,1.6407559495287174,1.5230417705032613,1.7553996687983913,1509.7818565969253,0.12122136115930827,1509.6671903455892,1509.899900178777,1509.7810048358217,1.640796841030111,0.12122136115930933,1.5227532591783333,1.7554630923659933,1.6416486021335208,1511.422653437955
931,1.640681937150648,1.52349456196234,1.7553927569258032,1506.0134151167497,0.1211894460294694,1505.898906765573,1506.1312106765872,1506.012459689889,1.640722439063628,0.12118944602947063,1.5229268792256523,1.7552307902402715,1.6416778659239162,1507.6541375558131
932,1.6406084696866505,1.5237014856186282,1.7552126189876094,1508.7675298958004,0.1211568131729828,1508.65318167445,1508.8850786168734,1508.7664722154882,1.6406486466758081,0.12115681317298409,1.5230999256025197,1.7549968680259607,1.6417063269879781,1510.408178542476
933,1.640535638581362,1.5236869152928365,1.7545948928719004,1515.6412995374158,0.12112344072853283,1515.5271011689745,1515.75862286763,1515.6401421546975,1.6405754539270663,0.12112344072853412,1.5232521237129082,1.754773822368369,1.6417328366455184,1517.2818749913429
934,1.6404634228244799,1.523673773549866,1.7539773841575192,1524.837423598622,0.12108930716791355,1524.723353043004,1524.9545555804518,1524.836169986183,1.6405028503050882,0.1210893071679148,1.5233708684754017,1.754573405922903,1.6417564627442323,1526.477926448927
935,1.640391693136812,1.5236592987177726,1.7535411365437563,1535.6916501172432,0.12105439277642785,1535.5776767991815,1535.8086295920061,1535.6903043458326,1.6404308256970708,0.12105439277642895,1.5234513509339886,1.7544041437586038,1.6417765971076754,1537.3320809429401
936,1.6403205742752716,1.5236450144788043,1.7536358303218391,1547.3879358008494,0.12101867963699287,1547.2740252608291,1547.504803818335,1547.3865026977521,1.6403593700317103,0.1210186796369938,1.5234913525457217,1.7542699100516492,1.6417924731288593,1549.028295170881
937,1.6402500252698238,1.523600924639126,1.753791253184375,1558.9918101881347,0.12098215144048652,1558.877929145005,1559.1086059787392,1558.9902955783136,1.640288473165727,0.12098215144048724,1.5234926825610176,1.754169516295299,1.6418030829866852,1560.6320986613005
938,1.6401799892422526,1.5233517410419914,1.7539462513352548,1570.102393503456,0.12094479354570323,1569.9885137998667,1570.2191502977453,1570.100803634509,1.6402181252235104,0.12094479354570375,1.5234613309342637,1.7540978288128126,1.6418079941705739,1571.7426116286797
939,1.6401105163719885,1.523562549424127,1.754100057240498,1580.8785567535397,0.12090659325780707,1580.7646568528987,1580.995300978002,1580.8768973432661,1.6401483167681932,0.12090659325780735,1.523404092305913,1.7540482174091414,1.6418077270417433,1582.5187050703078
940,1.6400415499891627,1.5234184843522307,1.7542524513024922,1591.8033205565894,0.12086753982907894,1591.6893839173895,1591.9200724269344,1591.8015976032189,1.64007903881219,0.12086753982907897,1.5233271684669996,1.7540156780122336,1.6418019921828553,1593.4433995954014
941,1.6399731014064076,1.5232750041308636,1.754403762101601,1602.5971635087658,0.12082762421189366,1602.4831780800448,1602.7139382821633,1602.5953849940904,1.6400102825573233,0.12082762421189341,1.5232355091595844,1.753995711278231,1.6417887972325889,1604.2371737913231
942,1.6399051816316645,1.5231322037930966,1.7543089172120119,1612.9321561109489,0.12078683941181934,1612.8181162909416,1613.048965861248,1612.9303314852905,1.6399420391335058,0.12078683941181884,1.523132288834268,1.7539818591409135,1.6417666647920108,1614.5720981500826
943,1.6398377408519471,1.5229902735240222,1.7540381166758716,1622.9748472573688,0.12074518052566802,1622.8607544467886,1623.0917022856263,1622.9729858667579,1.6398742998806712,0.12074518052566736,1.523019271623227,1.7539671104608283,1.6417356904915905,1624.6147215572496
944,1.6397707849207233,1.5228486420145515,1.7537695501519048,1631.6766018478902,0.12070264453932213,1631.5624624965858,1631.793510947216,1631.6747118839937,1.6398070566919434,0.12070264453932138,1.5228979573663282,1.7539464079965033,1.6416970205885235,1633.3164089045822
945,1.639704271819233,1.522708165706895,1.753502997438801,1637.5769546694294,0.12065923044760027,1637.462776521513,1637.6939249209236,1637.5750424389817,1.6397403017356258,0.12065923044759949,1.522770050241288,1.7539184496519273,1.641652532183248,1639.216694971165
946,1.639638295166611,1.5225682733205756,1.7535791668795455,1640.645389798956,0.12061493934006293,1640.5311792243642,1640.762426548979,1640.6434591924844,1.6396740274345338,0.12061493934006225,1.5226372774117898,1.7538846020265804,1.6416046339063926,1642.2850638263908
947,1.6395727515684115,1.5224285840898402,1.7537975010768434,1642.381320925493,0.12056977429478621,1642.267082491507,1642.4984279435355,1642.3793731445598,1.639608226756399,0.12056977429478571,1.5225012087139633,1.7538466607424523,1.641556007689391,1644.0209291522494
948,1.6395077342087196,1.5222897639627544,1.753996787639657,1643.209104902405,0.12052374020620304,1643.094841944273,1643.3262846203006,1643.2071384764122,1.6395428930245366,0.12052374020620289,1.5223631751290223,1.7538058511565628,1.6415093190172998,1644.8486477954298
949,1.6394431114888282,1.5221520981073982,1.7539220251199712,1641.7992870333746,0.12047684404391465,1641.6850023064715,1641.9165402554534,1641.7972981251062,1.6394780198181544,0.1204768440439149,1.5222247977393142,1.7537627467213692,1.6414669280865313,1643.4387650531928
950,1.6393789270756676,1.522014349575734,1.7538470465560758,1637.3803491741332,0.12042909491631237,1637.2660455664986,1637.4976756858482,1637.3783324749506,1.6394136010069165,0.12042909491631304,1.5220870892923193,1.7537172086417139,1.6414303001896053,1639.0197627751404
951,1.6393151928740572,1.5218779451523683,1.7537733865269918,1630.9111895164895,0.12038050371568068,1630.7968707311215,1631.0285890998146,1630.909139823973,1.6393496307860926,0.12038050371568179,1.5219500474611598,1.753668416154003,1.6413993233024735,1632.5505391472757
952,1.6392519809880337,1.5217417431714064,1.7537002776228154,1624.9190074017583,0.12033108306383103,1624.8046785475044,1625.0364798363833,1624.9169210481473,1.639286103643612,0.12033108306383253,1.5218136690188606,1.7536149578975748,1.6413724572548687,1626.5582935054022
953,1.639189092943918,1.5216065994841543,1.7536287061907492,1621.0077417620632,0.12028084747298719,1620.8934090848802,1621.1252865912152,1621.0056175500617,1.6392230142940922,0.12028084747298898,1.5216781851424346,1.7535556914776553,1.6413472262958912,1622.6469647763577
954,1.639126677623368,1.5214716579827632,1.753306616100648,1618.2554315963275,0.1202298130732234,1618.1411008789507,1618.3730472382413,1618.2532714689137,1.639160357692497,0.12022981307322539,1.5215447157785067,1.753491075069321,1.6413204851061083,1619.89459195402
955,1.63906470037631,1.5213377743678262,1.7532138028883295,1615.1673461883092,0.12017799740046353,1615.0530207088177,1615.2850293702159,1615.165155125425,1.6390981289955722,0.12017799740046559,1.5214149470887417,1.7534236084868295,1.641289191879773,1616.8064443173048
956,1.6390031321197935,1.5212042828351517,1.7532012017094067,1611.0481485383825,0.12012541957330237,1610.933827304804,1611.16589413252,1611.0459341335197,1.6390363237851058,0.12012541957330441,1.521290729647627,1.7533575573634996,1.6412507286477789,1612.6871848621674
957,1.6389419490340082,1.5210715635514376,1.7531866282849886,1605.1265381295889,0.12007210035761295,1605.012215560606,1605.244338756044,1605.1243103320446,1.6389749382047771,0.12007210035761487,1.521174311749455,1.7532975071878791,1.6412027357489176,1606.7655130677936
958,1.6388812250430336,1.5209395212578705,1.7531730411412696,1595.6215947961177,0.1200180620534094,1595.5072622817725,1595.7394406647431,1595.6193654020033,1.6389139686614218,0.12001806205341115,1.5210681000356754,1.753246483006751,1.6411433627755951,1597.260508764779
959,1.6388208909751105,1.5208077755781586,1.7531612072631817,1580.691133742887,0.119963328662745,1580.5767818739673,1580.809012755045,1580.6889145022355,1.6388534115980946,0.11996332866274659,1.5209743994398015,1.7532052805173275,1.6410726522490424,1582.3299871544846
960,1.638760959138449,1.5206769917332448,1.7531459767413509,1559.66348788115,0.11990792572441886,1559.5491079331632,1559.7813859795374,1559.6612877098635,1.6387932636237792,0.11990792572442024,1.5208951652365377,1.7531732116106216,1.6409934349102704,1561.3022811447736
961,1.6387014390865289,1.5206289010838188,1.7531346909004522,1533.6592787901882,0.11985188023733515,1533.5448633549643,1533.7771805160023,1533.6571015385266,1.638733521781779,0.11985188023733633,1.5208317959677835,1.7531489570057261,1.6409107734435606,1535.2980123119698
962,1.638642318997372,1.5207379150755889,1.7531208850191218,1504.6312308828933,0.11979522077711394,1504.516774358721,1504.749120085346,1504.6290734243476,1.6386741834606031,0.11979522077711487,1.5207849810080962,1.753130707633111,1.640831642006489,1506.269905066354
963,1.6385835575546561,1.5206204426090817,1.7531079558002711,1474.7055271434292,0.11973797722563774,1474.5910260331757,1474.8233877669168,1474.7033784082328,1.6386152460279897,0.11973797722563842,1.5207546225403146,1.753116356281379,1.6407639812242838,1476.3441423894574
964,1.6385252593895974,1.5206540867085612,1.7530966702041315,1446.5238307926893,0.11968018066012433,1446.4092837737696,1446.6416476479135,1446.5216722540863,1.6385567070074412,0.11968018066012481,1.5207398517831718,1.7531037259270925,1.640715245610616,1448.1623874996967
965,1.6384673573217703,1.5206904878014351,1.753083522028411,1422.4008198161523,0.11962186331946803,1422.286226865106,1422.5185792517025,1422.3986272062307,1.638498564316426,0.11962186331946836,1.5207391287662813,1.7530915153626225,1.6406911742380021,1424.0393183804686
966,1.6384097773632382,1.5207264145385926,1.7530720174555467,1403.2165266593897,0.11956305841435397,1403.1018881273176,1403.334217063999,1403.214272518306,1.6384408159258406,0.11956305841435413,1.5207504113165498,1.7530793479978337,1.6406949570095628,1404.8549674753156
967,1.6383526184703314,1.5207641480308824,1.7530623755859658,1389.3894855685012,0.11950380003094171,1389.274803398524,1389.5070976573159,1389.3871421416784,1.6383834599623284,0.11950380003094169,1.5207713711473185,1.7530656299389884,1.640726886784835,1391.027869028463
968,1.6382958697096681,1.5208027379107456,1.7530494467986208,1381.6434633882827,0.119444122850907,1381.528743110276,1381.760990231376,1381.6410055567053,1.6383264948915426,0.11944412285090678,1.5207996517983227,1.753046772897978,1.6407843264687574,1383.281789883174
969,1.6382395090206063,1.5208432298226888,1.7530383807089156,1379.3894393759183,0.11938406193066145,1379.274690542437,1379.5068765724645,1379.3868473013772,1.6382699195055315,0.11938406193066102,1.520832722959086,1.7530187529866064,1.6408619940464804,1381.0277092954238
970,1.638183505174848,1.5208827722607137,1.7530259999190714,1380.6923620491882,0.11932365298545167,1380.5775974966166,1380.8097098846524,1380.6896230813354,1.6382137328462165,0.11932365298545114,1.5208658973818356,1.752978285417628,1.6409527006989513,1382.3305757820342
971,1.638127889439901,1.5209236465344635,1.753015262667705,1383.8175592045104,0.11926293241329294,1383.7027939508125,1383.934826585301,1383.8146693772233,1.6381579342718968,0.11926293241329233,1.5208905534812596,1.7529231879699143,1.6410477615590133,1385.4557171387823
972,1.6380726936317955,1.5209664231135651,1.7530049637332896,1388.0813431831775,0.11920193706514938,1387.9665930845388,1388.1985512934307,1388.0783085064575,1.6381025235200042,0.11920193706514874,1.5208944132667037,1.7528526221586225,1.6411372002397662,1389.7194457066973
